system:index,bps_pop,choro_R,choro_S,choro_T,choro_pct,choro_tot,dasy_R,dasy_S,dasy_T,dasy_pct,dasy_tot,desa_ha,dis_R,dis_S,dis_T,dis_tot,flood_frac,gap_jiwa,gap_pct,ha_R,ha_S,ha_T,mis_R,mis_S,mis_T,mis_tot,nama_desa,ssedi,ssedi_disab,ssedi_miskin,ssedi_umur_rentan,ur_R,ur_S,ur_T,ur_tot,.geo
00000000000000000013,1045,60.0,37.0,0.0,0.0,1041.0,65.0,66.0,0.0,0.0,1045.0,991.6579176922963,0.0,0.0,0.0,2.0,0.0,0.0,0.0,57.279320328895714,35.57732337775736,0.0,6.0,6.0,0.0,91.0,Bacu (Barebbo),0.0,0.6674199439147336,0.9900273082038094,0.9953260920812604,11.0,11.0,0.0,175.0,"{""type"":""Polygon"",""coordinates"":[[[120.19941669742529,-4.610180064174911],[120.1995820899951,-4.610180715532027],[120.1998682239371,-4.610177395683558],[120.19998438586265,-4.6101778542053555],[120.20017214700063,-4.610178568200163],[120.20034643348471,-4.610179288371392],[120.20045378820836,-4.6101796736179965],[120.2005520718659,-4.610189052318888],[120.20069060238116,-4.610203051256513],[120.20089606409272,-4.610226300981667],[120.20094969720883,-4.610230988169507],[120.20103908568737,-4.610240297656602],[120.20156079615514,-4.61056528484571],[120.2022204170139,-4.611047853175267],[120.20297743578018,-4.611790942117329],[120.20372899014653,-4.612776201022375],[120.20420568863575,-4.6131907184234615],[120.20445059809151,-4.613438347428525],[120.20457089505481,-4.613524039680966],[120.2047404202384,-4.61361441534591],[120.20489647128032,-4.613709221283314],[120.20509294385981,-4.613768341081274],[120.20536559201209,-4.613773862862747],[120.20558909967134,-4.613761287986261],[120.20592048562806,-4.613623549553297],[120.20641769510267,-4.6133474395706235],[120.20661936118299,-4.613222600842515],[120.20685228952638,-4.613084484728711],[120.20705835811584,-4.612977688861181],[120.20738524916854,-4.612826480461784],[120.20809292325985,-4.612470406532933],[120.2087018757221,-4.612212665027193],[120.20913611039313,-4.612034958664492],[120.20938691086772,-4.611928292527591],[120.20960618476938,-4.611848393702543],[120.21002227581215,-4.611755855459415],[120.21017435786236,-4.611743022415905],[120.21035761341835,-4.611743732227011],[120.21052730730837,-4.6117802533144525],[120.21078162758273,-4.611902395563758],[120.21091530404053,-4.612006047104607],[120.21101771878467,-4.612118621746143],[120.21109758990154,-4.612253466325537],[120.21116865490103,-4.612383815015249],[120.21122184354974,-4.612487214546758],[120.21127952326877,-4.612595104314508],[120.2113150116941,-4.612671477367537],[120.21136379725577,-4.612761398190445],[120.21150187614873,-4.6128964985597785],[120.21171137184676,-4.613040844027761],[120.21180955908152,-4.613086091965053],[120.21201060051948,-4.613113752451718],[120.2121983445911,-4.613110033749202],[120.21242641981665,-4.613088466998209],[120.21261442747696,-4.613021980756627],[120.21277997966845,-4.6129687760422655],[120.21299008975761,-4.61296511903822],[120.21316004444711,-4.6129523474692915],[120.21336557485229,-4.612971089372095],[120.21356652586488,-4.61303019948856],[120.21381203439998,-4.613120818127463],[120.21421384670366,-4.613248025920921],[120.21451289359509,-4.6133434008701695],[120.21468267020998,-4.613375421544972],[120.21493293181415,-4.613380946278102],[120.21514770555753,-4.613341407740269],[120.21553709765368,-4.613199378659612],[120.21587294961655,-4.613048170450372],[120.21612814018071,-4.6129549814303585],[120.21627132142018,-4.6129151925477885],[120.21642330822418,-4.612911345012278],[120.21656631302965,-4.612920840513233],[120.21665120004538,-4.612943623279024],[120.21672701713679,-4.612984245400597],[120.21678495862449,-4.613033857163208],[120.21687829896153,-4.613164265587661],[120.21700245911903,-4.613420399813347],[120.2171260027628,-4.613833585508303],[120.2174491705505,-4.614637750881064],[120.21762660429947,-4.614983805839073],[120.21770233277485,-4.6150648631741875],[120.21776467664989,-4.615114408030678],[120.21784489591481,-4.6151730702021805],[120.21796104205285,-4.615195912102296],[120.21806820636716,-4.615223251186865],[120.21821570024842,-4.615228317867862],[120.21852424810982,-4.615211623760812],[120.21868530205832,-4.615180809266583],[120.2188375502523,-4.6151007141582125],[120.2189898863263,-4.6150070692129015],[120.21913324057539,-4.614926906419797],[120.21921847816323,-4.614850979103287],[120.21945693178425,-4.614457238747509],[120.21967266677953,-4.614166502542287],[120.21994167461676,-4.613943289792479],[120.22021948737282,-4.613778411144563],[120.22102104654408,-4.613418236473349],[120.2217596425154,-4.61313854762625],[120.22207284893025,-4.613072504981292],[120.22218458868315,-4.61306396967685],[120.22226956014195,-4.6130642862488305],[120.22234546206201,-4.613087002532889],[120.22246151618955,-4.613127884847684],[120.22246222061494,-4.612952941168027],[120.22245869848813,-4.612692779320396],[120.22247322726054,-4.612405722882234],[120.22247798213111,-4.61233397574081],[120.22227660440551,-4.611256691417558],[120.22209521449906,-4.610767121504459],[120.2219535364814,-4.610421165045215],[120.22193724658149,-4.6099950032959045],[120.22193759879555,-4.609909782580177],[120.22200918628644,-4.609905543464381],[120.22223275385873,-4.609879492920171],[120.22234907224505,-4.609866532443744],[120.22251910294945,-4.609813335282946],[120.22264889319997,-4.609768995527962],[120.2228682331502,-4.609693596095749],[120.22307427676994,-4.609573348346388],[120.22328040812079,-4.609453028056505],[120.2234597711916,-4.6093056950847116],[120.22354051531231,-4.609238699626953],[120.22368844334432,-4.609118194761867],[120.22382298726761,-4.609006607075506],[120.22397549369549,-4.608881605466277],[120.22407860273373,-4.608796776232828],[120.22420416495503,-4.608698599838216],[120.22432074576047,-4.608609342163759],[120.22443283581849,-4.608529069990208],[120.22455830965113,-4.608430829689746],[120.224652525012,-4.608359476687173],[120.22476452673668,-4.608274648930207],[120.22493939716402,-4.608140799444809],[120.22501124718181,-4.6080648246450995],[120.22518629338502,-4.607877140568582],[120.22531643321868,-4.6077430305982805],[120.22542869853366,-4.607622400007317],[120.22553638509511,-4.6075061984779575],[120.22561721599683,-4.607416816184398],[120.22574286480571,-4.607282710653975],[120.22510220431738,-4.60535151334951],[120.22477209917692,-4.6028832193903515],[120.22440025662841,-4.60192636840982],[120.22361694481621,-4.599913819536971],[120.2237835398488,-4.597277078886074],[120.22817577902353,-4.594279994542434],[120.2290362825873,-4.593691225619306],[120.22880392164392,-4.591344413913437],[120.22811854692881,-4.588255829798075],[120.22788847365769,-4.585334880422726],[120.22800276192288,-4.583500803455439],[120.2280431766247,-4.583460598855934],[120.22754463972075,-4.582929385736397],[120.22657300683886,-4.582185458476474],[120.22585662662343,-4.581343915283162],[120.22582968304388,-4.581384183606008],[120.22474119305188,-4.580810307917708],[120.22410915680555,-4.580117125915758],[120.22374867113845,-4.579721010782578],[120.2232501180151,-4.5791718427989565],[120.22339989547584,-4.5785803302237085],[120.2235043257507,-4.578172545491174],[120.22335014577962,-4.577579873830528],[120.22324888527805,-4.577184806918893],[120.2231828457787,-4.576924354746553],[120.2230550812668,-4.576430461014904],[120.22294941789688,-4.576012886939652],[120.22284375444235,-4.575590896342459],[120.22269397635077,-4.575020625635293],[120.22256629941897,-4.57451327811157],[120.22248352947996,-4.573961251042382],[120.2224007594891,-4.573413717791629],[120.22232661866599,-4.5729200631328935],[120.22223953396431,-4.572327651443339],[120.22216548110404,-4.571824957288241],[120.22212136636017,-4.571672332558678],[120.22153492944295,-4.569588797093404],[120.22370843122643,-4.566964295546282],[120.22365401487075,-4.565999713973878],[120.22332769237077,-4.5660118999896975],[120.21961085213526,-4.5654816427514815],[120.21789517602197,-4.565309071957467],[120.21566680670641,-4.564784592359622],[120.21566187547523,-4.564901155243442],[120.21555735094252,-4.566488585564887],[120.21552080696254,-4.567869933038748],[120.21545097711251,-4.569740067074088],[120.21530444878259,-4.570645593683074],[120.21524492160218,-4.571017629791166],[120.21519525689266,-4.571134068687187],[120.21506898164293,-4.571438557817537],[120.21498321302931,-4.571644571580803],[120.21493363627962,-4.571761008473874],[120.21478930883326,-4.572096859609097],[120.21469447002887,-4.572329675209021],[120.2145775284939,-4.572522152190866],[120.21451905768764,-4.5726250547908185],[120.21447405980555,-4.572701162810084],[120.21429855911322,-4.573000969360251],[120.21421314223436,-4.5731442054916664],[120.2140826392262,-4.573367906389066],[120.21395662709001,-4.573578280440526],[120.21382163282341,-4.573810962321499],[120.21372714556067,-4.57396760446419],[120.21360122114464,-4.574177909316713],[120.21348419058336,-4.574379309817327],[120.21332674072566,-4.574647841943598],[120.21324114710016,-4.574817956974885],[120.21314208033482,-4.575005892095007],[120.21305199555843,-4.575189476068854],[120.21293487645136,-4.575413261890732],[120.21284030049517,-4.575596848864824],[120.21271419911506,-4.575838525390038],[120.21263767524404,-4.575995243197024],[120.21241699741164,-4.576407047306047],[120.2123449644241,-4.57654581116378],[120.21222344169118,-4.576774091810305],[120.21210183078647,-4.577011287041005],[120.21198021976988,-4.577239574962967],[120.21193064189394,-4.577342563865646],[120.21183597715913,-4.577557519870147],[120.21175029450816,-4.577754519140319],[120.21165113856532,-4.577973898595281],[120.21153833317929,-4.578238112516764],[120.21143010684418,-4.57847096836494],[120.21128586363328,-4.578793344693347],[120.21120916281423,-4.578967972089207],[120.21109644511188,-4.579218721694493],[120.2109477104342,-4.5795410368199905],[120.2108124489124,-4.579841043677997],[120.21068625753716,-4.580123158814617],[120.21059608302639,-4.580315684167065],[120.21046548838662,-4.580570794569417],[120.21033031443282,-4.58083489083163],[120.2102132809762,-4.581063199531611],[120.21005565110045,-4.581363151494769],[120.20993852933924,-4.581595888332329],[120.20998159141239,-4.58200872517434],[120.21000316647442,-4.58221963235289],[120.21002042652152,-4.582381147736859],[120.21005494660896,-4.582699759451246],[120.2100763455362,-4.5829420359930015],[120.20994539813712,-4.583291395116444],[120.2098098714053,-4.583649673138124],[120.20969697638688,-4.583936312202372],[120.20962925694188,-4.584115451925989],[120.20953855333968,-4.584455979036117],[120.20948862230104,-4.584653153332755],[120.2094070770369,-4.584939934538898],[120.20935256672969,-4.585155006952445],[120.20932491528902,-4.585374636703866],[120.20930651034601,-4.585495682025247],[120.20927877083373,-4.585733346433773],[120.2092512074396,-4.5859305943461015],[120.20921888869223,-4.586208538115591],[120.20919590451011,-4.5863654420010525],[120.20912342945759,-4.586611818775975],[120.20904188396831,-4.5868806539182545],[120.20898763769704,-4.58705538288099],[120.20893339140352,-4.587207662193816],[120.2088701627411,-4.587377835949744],[120.20877981086741,-4.587624220184229],[120.20867131808764,-4.587919803838321],[120.20861715972677,-4.588067592476016],[120.20854036929741,-4.588273630688657],[120.20844552601064,-4.588528933639839],[120.20840034993647,-4.588645359527672],[120.20831880400137,-4.588923120796671],[120.20825539891987,-4.589138213713185],[120.20818292335201,-4.589375627998837],[120.20810595654507,-4.589644477556362],[120.2080470425631,-4.589846033005326],[120.20799261975816,-4.590034255163977],[120.20794735546647,-4.590186544084034],[120.2078885294767,-4.590379186519539],[120.20784775635765,-4.59051358276436],[120.20778012402884,-4.590674788124535],[120.20771689481509,-4.590831575552751],[120.20763561264779,-4.591033070993875],[120.20754992727541,-4.591239055384022],[120.20747771551046,-4.591413741155808],[120.20740101248282,-4.591610743843475],[120.20729718592564,-4.591861513124879],[120.20721599156373,-4.592058588765826],[120.20715725331208,-4.592206330514245],[120.20709869116118,-4.592340661823322],[120.20702189985032,-4.59253325212353],[120.20695417903573,-4.592703452139541],[120.2068639139169,-4.592927345520113],[120.20675110444765,-4.593205002369205],[120.20665634794165,-4.59343339112497],[120.20654353829539,-4.59370207031935],[120.20646683472611,-4.593899085607428],[120.20640360488471,-4.59405139638009],[120.20633139249404,-4.5942305177480165],[120.20630884812982,-4.594279790582916],[120.20623663568745,-4.594454422215918],[120.20613738754682,-4.594700715072081],[120.20601550685345,-4.59500969130896],[120.20590718793493,-4.5952649770812455],[120.20584404589027,-4.595426202512849],[120.20577632447281,-4.595591856216448],[120.205726392014,-4.59578003695309],[120.20566747697231,-4.59598618590841],[120.20560398255564,-4.5962281320496325],[120.20554506745944,-4.596443196508207],[120.20549055556077,-4.5966582646804595],[120.20545876428154,-4.596779276244138],[120.20539984912068,-4.596985361438628],[120.20534991651984,-4.597182531281382],[120.20530914261839,-4.597330356646427],[120.20525471868716,-4.597527529839002],[120.20509708290248,-4.597827413912276],[120.20503860790443,-4.597939305940197],[120.20493953499484,-4.598127296587739],[120.20487648055331,-4.5982436866521885],[120.20480444345901,-4.59838246787566],[120.20469629967903,-4.598588364669775],[120.20455671657506,-4.598852454789663],[120.20443967801037,-4.59907625019841],[120.20432255127689,-4.599295559785101],[120.20422796916233,-4.599474573527586],[120.20404787547051,-4.599810277211666],[120.20397583792514,-4.599949064953119],[120.20384964002807,-4.600213164851028],[120.2037549695099,-4.6004146453488195],[120.20366936969,-4.600598222304604],[120.2035431715007,-4.600857904707993],[120.2034259559079,-4.6011086023543415],[120.20334035587521,-4.601278708074567],[120.203250264423,-4.601471205642053],[120.2031283810704,-4.601766765625031],[120.20302913059848,-4.602004125798067],[120.20294335417681,-4.602219092554925],[120.20284410356614,-4.602447403092439],[120.20276739785244,-4.6026354831358205],[120.20266356765937,-4.602886261407603],[120.20244304932014,-4.603275641309918],[120.20218193188187,-4.603745559650319],[120.2019614127402,-4.6041349497911375],[120.20173182233295,-4.604546674293131],[120.20147510684906,-4.605056972665531],[120.20121372329945,-4.605580765278276],[120.20097497257784,-4.606064187523367],[120.20066400594258,-4.6067044094196286],[120.20034863518212,-4.607344572093836],[120.20020411568568,-4.607729702234319],[120.19999618699266,-4.608303018477125],[120.19986522961773,-4.608656839423483],[120.19971172662531,-4.60905097256412],[120.19958526045768,-4.609368927345253],[120.19953558986855,-4.609494339432373],[120.1994272656468,-4.609771986441307],[120.19926019957981,-4.61019745245738],[120.19941669742529,-4.610180064174911]]]}"
